"","X","player_id","seconds","bpm","total","vorp","year","type"
"1016",1016,"grantje01",2073,3,2880,3.6,2021,"reg"
"1017",1017,"beysa01",1772,-2.2,2880,-0.1,2021,"reg"
"1018",1018,"plumlma01",1688,3.1,2880,3,2021,"reg"
"1019",1019,"ellinwa01",944,-3.5,2880,-0.5,2021,"reg"
"1020",1020,"smithde03",925,-7.4,2880,-1.7,2021,"reg"
"1021",1021,"leesa01",1955,0.9,2880,2,2021,"reg"
"1022",1022,"jacksjo02",1936,-8.9,2880,-4.6,2021,"reg"
"1023",1023,"stewais01",1192,3.5,2880,2.3,2021,"reg"
"1024",1024,"doumbse01",986,-8.6,2880,-2.3,2021,"reg"
"1025",1025,"mykhasv01",929,-7.1,2880,-1.6,2021,"reg"
"1026",1026,"grantje01",2009,-0.3,2880,1.2,2021,"reg"
"1027",1027,"beysa01",1952,4.9,2880,4.7,2021,"reg"
"1028",1028,"plumlma01",1786,4.2,2880,3.8,2021,"reg"
"1029",1029,"mykhasv01",1306,-4,2880,-0.9,2021,"reg"
"1030",1030,"smithde03",1100,14.9,2880,6.5,2021,"reg"
"1031",1031,"jacksjo02",1780,-6.6,2880,-2.8,2021,"reg"
"1032",1032,"leesa01",1723,8,2880,6,2021,"reg"
"1033",1033,"stewais01",1094,-6.1,2880,-1.6,2021,"reg"
"1034",1034,"doumbse01",917,-13,2880,-3.5,2021,"reg"
"1035",1035,"jacksfr01",733,-7.3,2880,-1.3,2021,"reg"
"1036",1036,"plumlma01",1938,11,2880,8.7,2021,"reg"
"1037",1037,"beysa01",1865,-3.9,2880,-1.2,2021,"reg"
"1038",1038,"smithde03",1566,3.1,2880,2.8,2021,"reg"
"1039",1039,"ellinwa01",1422,-18.7,2880,-8.2,2021,"reg"
"1040",1040,"doumbse01",1362,-8.8,2880,-3.2,2021,"reg"
"1041",1041,"jacksjo02",1757,-0.1,2880,1.2,2021,"reg"
"1042",1042,"mykhasv01",1680,-6.1,2880,-2.4,2021,"reg"
"1043",1043,"leesa01",1314,12,2880,6.4,2021,"reg"
"1044",1044,"stewais01",1089,0.1,2880,0.8,2021,"reg"
"1045",1045,"mcgruro01",205,-30.4,2880,-2,2021,"reg"
"1046",1046,"jacksfr01",202,2.8,2880,0.3,2021,"reg"
"1047",1047,"grantje01",2316,-0.3,2880,1.4,2021,"reg"
"1048",1048,"beysa01",1927,9.8,2880,7.9,2021,"reg"
"1049",1049,"plumlma01",1595,-3,2880,-0.6,2021,"reg"
"1050",1050,"smithde03",1593,7.9,2880,5.5,2021,"reg"
"1051",1051,"ellinwa01",1012,-8.3,2880,-2.2,2021,"reg"
"1052",1052,"jacksjo02",1708,1,2880,1.8,2021,"reg"
"1053",1053,"leesa01",1286,-14.1,2880,-5.4,2021,"reg"
"1054",1054,"stewais01",1285,1.6,2880,1.6,2021,"reg"
"1055",1055,"mykhasv01",1114,-9.2,2880,-2.8,2021,"reg"
"1056",1056,"doumbse01",564,-17.5,2880,-3,2021,"reg"
"1057",1057,"beysa01",1918,-8.4,2880,-4.3,2021,"reg"
"1058",1058,"grantje01",1856,-6.2,2880,-2.7,2021,"reg"
"1059",1059,"smithde03",1614,4.2,2880,3.5,2021,"reg"
"1060",1060,"plumlma01",1210,0.1,2880,0.9,2021,"reg"
"1061",1061,"mykhasv01",1184,-11.7,2880,-4,2021,"reg"
"1062",1062,"stewais01",1670,-3,2880,-0.6,2021,"reg"
"1063",1063,"jacksjo02",1568,-9,2880,-3.8,2021,"reg"
"1064",1064,"leesa01",1266,1.2,2880,1.4,2021,"reg"
"1065",1065,"ellinwa01",1213,19.6,2880,9.1,2021,"reg"
"1066",1066,"doumbse01",707,-1.3,2880,0.2,2021,"reg"
"1067",1067,"mcgruro01",194,-9.7,2880,-0.5,2021,"reg"
"1068",1068,"mykhasv01",2207,-4,2880,-1.5,2021,"reg"
"1069",1069,"plumlma01",1699,5.7,2880,4.5,2021,"reg"
"1070",1070,"smithde03",1629,7.3,2880,5.3,2021,"reg"
"1071",1071,"ellinwa01",1574,19.6,2880,11.8,2021,"reg"
"1072",1072,"beysa01",1459,-11.5,2880,-4.8,2021,"reg"
"1073",1073,"doumbse01",1640,-10,2880,-4.6,2021,"reg"
"1074",1074,"mcgruro01",1568,8.5,2880,5.7,2021,"reg"
"1075",1075,"leesa01",1251,10.5,2880,5.4,2021,"reg"
"1076",1076,"stewais01",1181,-1.2,2880,0.3,2021,"reg"
"1077",1077,"sirvyde01",192,-28.1,2880,-1.7,2021,"reg"
"1078",1078,"ellinwa01",2303,-2.3,2880,-0.2,2021,"reg"
"1079",1079,"mykhasv01",2195,-2.4,2880,-0.3,2021,"reg"
"1080",1080,"beysa01",2134,-2.6,2880,-0.4,2021,"reg"
"1081",1081,"plumlma01",1666,0.8,2880,1.6,2021,"reg"
"1082",1082,"smithde03",1560,-4.5,2880,-1.4,2021,"reg"
"1083",1083,"leesa01",1298,-8,2880,-2.7,2021,"reg"
"1084",1084,"stewais01",1214,3.7,2880,2.4,2021,"reg"
"1085",1085,"mcgruro01",1129,5.2,2880,2.8,2021,"reg"
"1086",1086,"doumbse01",900,1.9,2880,1.2,2021,"reg"
"1087",1087,"grantje01",2031,3.6,2880,3.9,2021,"reg"
"1088",1088,"beysa01",1690,-0.9,2880,0.6,2021,"reg"
"1089",1089,"mykhasv01",1572,7.9,2880,5.4,2021,"reg"
"1090",1090,"plumlma01",1520,-3,2880,-0.5,2021,"reg"
"1091",1091,"wrighde01",1315,-4.8,2880,-1.3,2021,"reg"
"1092",1092,"stewais01",1360,9.6,2880,5.5,2021,"reg"
"1093",1093,"smithde03",1312,-0.4,2880,0.7,2021,"reg"
"1094",1094,"ellinwa01",1251,-12.6,2880,-4.6,2021,"reg"
"1095",1095,"jacksjo02",1190,-2.2,2880,-0.1,2021,"reg"
"1096",1096,"mcgruro01",572,-5.7,2880,-0.7,2021,"reg"
"1097",1097,"doumbse01",334,-17.1,2880,-1.8,2021,"reg"
"1098",1098,"leesa01",253,8.9,2880,1,2021,"reg"
"1099",1099,"grantje01",2136,-2.4,2880,-0.3,2021,"reg"
"1100",1100,"wrighde01",1883,4.7,2880,4.4,2021,"reg"
"1101",1101,"beysa01",1719,1.8,2880,2.3,2021,"reg"
"1102",1102,"plumlma01",1706,6,2880,4.7,2021,"reg"
"1103",1103,"ellinwa01",1574,-5.8,2880,-2.1,2021,"reg"
"1104",1104,"mcgruro01",1701,2.7,2880,2.8,2021,"reg"
"1105",1105,"jacksjo02",1334,-3.8,2880,-0.8,2021,"reg"
"1106",1106,"stewais01",1174,6.5,2880,3.5,2021,"reg"
"1107",1107,"leesa01",997,-10.6,2880,-3,2021,"reg"
"1108",1108,"doumbse01",176,-8.6,2880,-0.4,2021,"reg"
"1109",1109,"wrighde01",1890,1,2880,2,2021,"reg"
"1110",1110,"grantje01",1603,-3.2,2880,-0.7,2021,"reg"
"1111",1111,"beysa01",1584,-6.6,2880,-2.5,2021,"reg"
"1112",1112,"mcgruro01",1492,-2.7,2880,-0.4,2021,"reg"
"1113",1113,"plumlma01",1395,2.9,2880,2.4,2021,"reg"
"1114",1114,"jacksjo02",1610,-1.7,2880,0.2,2021,"reg"
"1115",1115,"stewais01",1485,-3.4,2880,-0.7,2021,"reg"
"1116",1116,"leesa01",1226,-3.1,2880,-0.5,2021,"reg"
"1117",1117,"jacksfr01",1085,1.5,2880,1.3,2021,"reg"
"1118",1118,"doumbse01",843,-4.4,2880,-0.7,2021,"reg"
"1119",1119,"sirvyde01",187,-1.2,2880,0.1,2021,"reg"
"1120",1120,"beysa01",2319,14,2880,12.9,2021,"reg"
"1121",1121,"wrighde01",2257,1.7,2880,2.9,2021,"reg"
"1122",1122,"grantje01",2072,3.2,2880,3.7,2021,"reg"
"1123",1123,"jacksfr01",1866,-10.4,2880,-5.4,2021,"reg"
"1124",1124,"plumlma01",1488,0.9,2880,1.5,2021,"reg"
"1125",1125,"jacksjo02",1422,10.5,2880,6.2,2021,"reg"
"1126",1126,"stewais01",1392,0.9,2880,1.4,2021,"reg"
"1127",1127,"doumbse01",961,-25.4,2880,-7.8,2021,"reg"
"1128",1128,"leesa01",623,-17,2880,-3.2,2021,"reg"
"1129",1129,"beysa01",1925,2,2880,2.7,2021,"reg"
"1130",1130,"grantje01",1809,-10.8,2880,-5.5,2021,"reg"
"1131",1131,"wrighde01",1681,4.4,2880,3.7,2021,"reg"
"1132",1132,"jacksfr01",1538,16.3,2880,9.8,2021,"reg"
"1133",1133,"plumlma01",1292,-2.2,2880,-0.1,2021,"reg"
"1134",1134,"jacksjo02",1708,-0.2,2880,1.1,2021,"reg"
"1135",1135,"stewais01",1528,-0.1,2880,1,2021,"reg"
"1136",1136,"smithde03",1139,1,2880,1.2,2021,"reg"
"1137",1137,"leesa01",733,2.5,2880,1.1,2021,"reg"
"1138",1138,"cookty01",546,-1.9,2880,0,2021,"reg"
"1139",1139,"doumbse01",441,-13.6,2880,-1.8,2021,"reg"
"1140",1140,"sirvyde01",60,-6.8,2880,-0.1,2021,"reg"
"1141",1141,"beysa01",2149,-15.6,2880,-10.1,2021,"reg"
"1142",1142,"grantje01",2140,-0.6,2880,1,2021,"reg"
"1143",1143,"jacksfr01",1859,-5.5,2880,-2.3,2021,"reg"
"1144",1144,"plumlma01",1716,13.7,2880,9.4,2021,"reg"
"1145",1145,"wrighde01",1573,-1.5,2880,0.3,2021,"reg"
"1146",1146,"jacksjo02",1499,-17.4,2880,-8,2021,"reg"
"1147",1147,"stewais01",1385,8.1,2880,4.9,2021,"reg"
"1148",1148,"smithde03",1098,13.5,2880,5.9,2021,"reg"
"1149",1149,"cookty01",543,-14,2880,-2.3,2021,"reg"
"1150",1150,"leesa01",438,12.7,2880,2.2,2021,"reg"
"1151",1151,"grantje01",1880,0.5,2880,1.6,2021,"reg"
"1152",1152,"beysa01",1851,1.5,2880,2.2,2021,"reg"
"1153",1153,"plumlma01",1764,1.6,2880,2.2,2021,"reg"
"1154",1154,"wrighde01",1653,3.5,2880,3.2,2021,"reg"
"1155",1155,"jacksfr01",807,-23.9,2880,-6.1,2021,"reg"
"1156",1156,"jacksjo02",1594,-0.7,2880,0.7,2021,"reg"
"1157",1157,"ellinwa01",1362,12.2,2880,6.7,2021,"reg"
"1158",1158,"stewais01",1116,2.3,2880,1.7,2021,"reg"
"1159",1159,"smithde03",928,-2.9,2880,-0.3,2021,"reg"
"1160",1160,"doumbse01",503,-18.9,2880,-3,2021,"reg"
"1161",1161,"cookty01",497,-4.5,2880,-0.4,2021,"reg"
"1162",1162,"leesa01",445,-5.8,2880,-0.6,2021,"reg"
"1163",1163,"grantje01",2219,-1,2880,0.8,2021,"reg"
"1164",1164,"beysa01",1963,5.9,2880,5.4,2021,"reg"
"1165",1165,"plumlma01",1848,1.7,2880,2.4,2021,"reg"
"1166",1166,"ellinwa01",1320,-5.3,2880,-1.5,2021,"reg"
"1167",1167,"mcgruro01",946,10.4,2880,4.1,2021,"reg"
"1168",1168,"diallha01",1115,-6.7,2880,-1.8,2021,"reg"
"1169",1169,"josepco01",1082,0.6,2880,1,2021,"reg"
"1170",1170,"jacksjo02",992,-14.8,2880,-4.4,2021,"reg"
"1171",1171,"leesa01",930,-5.5,2880,-1.1,2021,"reg"
"1172",1172,"cookty01",690,-3.6,2880,-0.4,2021,"reg"
"1173",1173,"jacksfr01",639,22.8,2880,5.5,2021,"reg"
"1174",1174,"stewais01",341,-9.3,2880,-0.9,2021,"reg"
"1175",1175,"doumbse01",315,0.4,2880,0.3,2021,"reg"
"1176",1176,"beysa01",1905,-9,2880,-4.6,2021,"reg"
"1177",1177,"plumlma01",1592,-2.9,2880,-0.5,2021,"reg"
"1178",1178,"ellinwa01",1572,13.3,2880,8.4,2021,"reg"
"1179",1179,"leesa01",1468,4.8,2880,3.5,2021,"reg"
"1180",1180,"grantje01",1158,-0.8,2880,0.5,2021,"reg"
"1181",1181,"josepco01",1759,-7.7,2880,-3.5,2021,"reg"
"1182",1182,"jacksjo02",1326,-9.4,2880,-3.4,2021,"reg"
"1183",1183,"stewais01",1288,3.4,2880,2.4,2021,"reg"
"1184",1184,"jacksfr01",963,-6.5,2880,-1.5,2021,"reg"
"1185",1185,"cookty01",961,-8.8,2880,-2.3,2021,"reg"
"1186",1186,"doumbse01",321,-12.8,2880,-1.2,2021,"reg"
"1187",1187,"sirvyde01",87,33.9,2880,1.1,2021,"reg"
"1188",1188,"beysa01",2004,10.5,2880,8.7,2021,"reg"
"1189",1189,"grantje01",1775,-14.7,2880,-7.8,2021,"reg"
"1190",1190,"leesa01",1565,4.8,2880,3.7,2021,"reg"
"1191",1191,"ellinwa01",1256,-13.6,2880,-5.1,2021,"reg"
"1192",1192,"plumlma01",1101,-8.3,2880,-2.4,2021,"reg"
"1193",1193,"stewais01",1778,3.6,2880,3.5,2021,"reg"
"1194",1194,"diallha01",1635,10.8,2880,7.3,2021,"reg"
"1195",1195,"josepco01",1450,13.6,2880,7.9,2021,"reg"
"1196",1196,"jacksfr01",1036,-2.4,2880,-0.1,2021,"reg"
"1197",1197,"cookty01",799,-0.3,2880,0.5,2021,"reg"
"1198",1198,"grantje01",2017,14,2880,11.2,2021,"reg"
"1199",1199,"plumlma01",1788,4,2880,3.7,2021,"reg"
"1200",1200,"beysa01",1510,-24.1,2880,-11.6,2021,"reg"
"1201",1201,"leesa01",1194,-6.3,2880,-1.8,2021,"reg"
"1202",1202,"jacksjo02",1139,-19.4,2880,-6.9,2021,"reg"
"1203",1203,"josepco01",1686,-1.5,2880,0.3,2021,"reg"
"1204",1204,"diallha01",1578,14.6,2880,9.1,2021,"reg"
"1205",1205,"jacksfr01",1399,-10.3,2880,-4,2021,"reg"
"1206",1206,"stewais01",1092,-5.7,2880,-1.4,2021,"reg"
"1207",1207,"cookty01",920,0.4,2880,0.8,2021,"reg"
"1208",1208,"sirvyde01",77,-38.5,2880,-1,2021,"reg"
"1209",1209,"jacksjo02",1711,14,2880,9.5,2021,"reg"
"1210",1210,"plumlma01",1685,9.6,2880,6.8,2021,"reg"
"1211",1211,"beysa01",1565,-0.5,2880,0.8,2021,"reg"
"1212",1212,"grantje01",1474,-8.6,2880,-3.4,2021,"reg"
"1213",1213,"leesa01",1410,-1.8,2880,0.1,2021,"reg"
"1214",1214,"josepco01",1470,12.5,2880,7.4,2021,"reg"
"1215",1215,"cookty01",1406,-16.2,2880,-6.9,2021,"reg"
"1216",1216,"jacksfr01",1264,7.6,2880,4.2,2021,"reg"
"1217",1217,"ellinwa01",1131,9.1,2880,4.4,2021,"reg"
"1218",1218,"stewais01",1030,-12.1,2880,-3.6,2021,"reg"
"1219",1219,"sirvyde01",254,18.6,2880,1.8,2021,"reg"
"1220",1220,"grantje01",1921,0.6,2880,1.7,2021,"reg"
"1221",1221,"jacksjo02",1382,-6.7,2880,-2.3,2021,"reg"
"1222",1222,"plumlma01",1277,6.9,2880,3.9,2021,"reg"
"1223",1223,"beysa01",1043,-13,2880,-4,2021,"reg"
"1224",1224,"leesa01",751,-9.9,2880,-2.1,2021,"reg"
"1225",1225,"stewais01",1603,-13.5,2880,-6.4,2021,"reg"
"1226",1226,"diallha01",1469,-2.7,2880,-0.4,2021,"reg"
"1227",1227,"hayeski01",1195,-15.9,2880,-5.8,2021,"reg"
"1228",1228,"josepco01",1018,-3.2,2880,-0.4,2021,"reg"
"1229",1229,"jacksfr01",878,-9.5,2880,-2.3,2021,"reg"
"1230",1230,"ellinwa01",702,-17.3,2880,-3.7,2021,"reg"
"1231",1231,"smithde03",694,3.3,2880,1.3,2021,"reg"
"1232",1232,"cookty01",303,-6.7,2880,-0.5,2021,"reg"
"1233",1233,"sirvyde01",164,11.7,2880,0.8,2021,"reg"
"1234",1234,"grantje01",1395,6.8,2880,4.3,2021,"reg"
"1235",1235,"beysa01",1316,-4.7,2880,-1.2,2021,"reg"
"1236",1236,"stewais01",1303,4.9,2880,3.1,2021,"reg"
"1237",1237,"jacksjo02",1186,0.8,2880,1.2,2021,"reg"
"1238",1238,"leesa01",985,1.4,2880,1.2,2021,"reg"
"1239",1239,"hayeski01",1506,6.5,2880,4.4,2021,"reg"
"1240",1240,"cookty01",1439,-4.9,2880,-1.4,2021,"reg"
"1241",1241,"diallha01",1413,-0.7,2880,0.6,2021,"reg"
"1242",1242,"doumbse01",1384,-5,2880,-1.4,2021,"reg"
"1243",1243,"josepco01",1134,-3.9,2880,-0.7,2021,"reg"
"1244",1244,"jacksfr01",1058,-1.6,2880,0.1,2021,"reg"
"1245",1245,"sirvyde01",281,14.9,2880,1.6,2021,"reg"
"1246",1246,"grantje01",1794,3.7,2880,3.6,2021,"reg"
"1247",1247,"beysa01",1426,9.7,2880,5.8,2021,"reg"
"1248",1248,"jacksjo02",1376,-10.1,2880,-3.9,2021,"reg"
"1249",1249,"plumlma01",1219,-1.5,2880,0.2,2021,"reg"
"1250",1250,"leesa01",919,-5.2,2880,-1,2021,"reg"
"1251",1251,"stewais01",1661,-0.2,2880,1,2021,"reg"
"1252",1252,"josepco01",1139,3.9,2880,2.3,2021,"reg"
"1253",1253,"diallha01",1029,-4.7,2880,-1,2021,"reg"
"1254",1254,"jacksfr01",965,-5.7,2880,-1.2,2021,"reg"
"1255",1255,"smithde03",822,-4.9,2880,-0.8,2021,"reg"
"1256",1256,"ellinwa01",803,-15.8,2880,-3.8,2021,"reg"
"1257",1257,"cookty01",720,16.2,2880,4.6,2021,"reg"
"1258",1258,"doumbse01",527,-29.6,2880,-5.1,2021,"reg"
"1259",1259,"beysa01",2073,-2.8,2880,-0.6,2021,"reg"
"1260",1260,"stewais01",1969,7.9,2880,6.8,2021,"reg"
"1261",1261,"josepco01",1912,8.3,2880,6.8,2021,"reg"
"1262",1262,"smithde03",1604,-1.2,2880,0.4,2021,"reg"
"1263",1263,"jacksjo02",1534,-10.8,2880,-4.7,2021,"reg"
"1264",1264,"hayeski01",1258,3.3,2880,2.3,2021,"reg"
"1265",1265,"diallha01",1002,0.1,2880,0.7,2021,"reg"
"1266",1266,"okafoja01",911,7.6,2880,3,2021,"reg"
"1267",1267,"jacksfr01",839,-0.8,2880,0.3,2021,"reg"
"1268",1268,"doumbse01",807,-2.7,2880,-0.2,2021,"reg"
"1269",1269,"ellinwa01",491,-13.5,2880,-2,2021,"reg"
"1270",1270,"josepco01",1829,-8.6,2880,-4.2,2021,"reg"
"1271",1271,"jacksjo02",1794,5.5,2880,4.7,2021,"reg"
"1272",1272,"beysa01",1726,-1.6,2880,0.2,2021,"reg"
"1273",1273,"smithde03",1133,-5.8,2880,-1.5,2021,"reg"
"1274",1274,"plumlma01",1077,9.4,2880,4.3,2021,"reg"
"1275",1275,"doumbse01",1368,-1.7,2880,0.1,2021,"reg"
"1276",1276,"jacksfr01",1247,10.2,2880,5.3,2021,"reg"
"1277",1277,"stewais01",1245,-13.8,2880,-5.1,2021,"reg"
"1278",1278,"diallha01",1025,-11.8,2880,-3.5,2021,"reg"
"1279",1279,"hayeski01",991,-16.2,2880,-4.9,2021,"reg"
"1280",1280,"okafoja01",558,7.8,2880,1.9,2021,"reg"
"1281",1281,"leesa01",346,10,2880,1.4,2021,"reg"
"1282",1282,"cookty01",61,-10.5,2880,-0.2,2021,"reg"
"1283",1283,"josepco01",1897,6.8,2880,5.8,2021,"reg"
"1284",1284,"beysa01",1878,10,2880,7.8,2021,"reg"
"1285",1285,"jacksjo02",1743,1.6,2880,2.2,2021,"reg"
"1286",1286,"plumlma01",1631,-7.8,2880,-3.3,2021,"reg"
"1287",1287,"ellinwa01",1515,10.4,2880,6.5,2021,"reg"
"1288",1288,"jacksfr01",1381,-5.5,2880,-1.7,2021,"reg"
"1289",1289,"stewais01",1249,1.2,2880,1.4,2021,"reg"
"1290",1290,"diallha01",1119,-24,2880,-8.5,2021,"reg"
"1291",1291,"doumbse01",1002,-14.1,2880,-4.2,2021,"reg"
"1292",1292,"leesa01",983,-2,2880,0,2021,"reg"
"1293",1293,"grantje01",2138,2.9,2880,3.6,2021,"reg"
"1294",1294,"beysa01",2119,6.2,2880,6,2021,"reg"
"1295",1295,"josepco01",1375,-8.3,2880,-3,2021,"reg"
"1296",1296,"plumlma01",1255,10.2,2880,5.3,2021,"reg"
"1297",1297,"jacksjo02",1236,-11.4,2880,-4,2021,"reg"
"1298",1298,"hayeski01",1501,0.8,2880,1.5,2021,"reg"
"1299",1299,"stewais01",1300,6.4,2880,3.8,2021,"reg"
"1300",1300,"jacksfr01",1086,-16.1,2880,-5.3,2021,"reg"
"1301",1301,"diallha01",1075,-6.1,2880,-1.5,2021,"reg"
"1302",1302,"ellinwa01",990,-2.1,2880,0,2021,"reg"
"1303",1303,"okafoja01",325,-2.7,2880,-0.1,2021,"reg"
"1304",1304,"beysa01",2353,-4.7,2880,-2.2,2021,"reg"
"1305",1305,"stewais01",1903,2.9,2880,3.2,2021,"reg"
"1306",1306,"jacksjo02",1639,5.3,2880,4.2,2021,"reg"
"1307",1307,"hayeski01",1605,6,2880,4.5,2021,"reg"
"1308",1308,"doumbse01",1426,-8.4,2880,-3.2,2021,"reg"
"1309",1309,"jacksfr01",1410,-1.7,2880,0.1,2021,"reg"
"1310",1310,"leesa01",1275,-1,2880,0.4,2021,"reg"
"1311",1311,"cookty01",1251,-11.5,2880,-4.1,2021,"reg"
"1312",1312,"okafoja01",977,0.2,2880,0.7,2021,"reg"
"1313",1313,"sirvyde01",561,-21.8,2880,-3.9,2021,"reg"
"1314",1314,"josepco01",1972,-3.5,2880,-1,2021,"reg"
"1315",1315,"grantje01",1777,-6,2880,-2.5,2021,"reg"
"1316",1316,"jacksjo02",1743,-6.4,2880,-2.7,2021,"reg"
"1317",1317,"beysa01",1451,-10.6,2880,-4.3,2021,"reg"
"1318",1318,"plumlma01",983,-8.1,2880,-2.1,2021,"reg"
"1319",1319,"jacksfr01",1589,4.8,2880,3.8,2021,"reg"
"1320",1320,"stewais01",1460,9.6,2880,5.9,2021,"reg"
"1321",1321,"ellinwa01",1040,-0.5,2880,0.5,2021,"reg"
"1322",1322,"leesa01",908,4.9,2880,2.2,2021,"reg"
"1323",1323,"cookty01",890,-1.6,2880,0.1,2021,"reg"
"1324",1324,"okafoja01",437,-19.9,2880,-2.7,2021,"reg"
"1325",1325,"sirvyde01",150,-30.1,2880,-1.5,2021,"reg"
"1326",1326,"beysa01",2154,5.7,2880,5.8,2021,"reg"
"1327",1327,"hayeski01",2003,-1.9,2880,0.1,2021,"reg"
"1328",1328,"stewais01",1890,6.8,2880,5.8,2021,"reg"
"1329",1329,"jacksjo02",1808,-4.1,2880,-1.3,2021,"reg"
"1330",1330,"cookty01",1801,-3.9,2880,-1.2,2021,"reg"
"1331",1331,"jacksfr01",1675,4.3,2880,3.7,2021,"reg"
"1332",1332,"diallha01",1205,-15.2,2880,-5.5,2021,"reg"
"1333",1333,"okafoja01",990,-10.6,2880,-3,2021,"reg"
"1334",1334,"leesa01",874,-4.8,2880,-0.8,2021,"reg"
"1335",1335,"josepco01",2160,2.2,2880,3.2,2021,"reg"
"1336",1336,"plumlma01",1925,8.3,2880,6.9,2021,"reg"
"1337",1337,"jacksjo02",1840,0.1,2880,1.3,2021,"reg"
"1338",1338,"beysa01",1616,-2.2,2880,-0.1,2021,"reg"
"1339",1339,"grantje01",1608,1.8,2880,2.1,2021,"reg"
"1340",1340,"ellinwa01",1113,3.4,2880,2.1,2021,"reg"
"1341",1341,"jacksfr01",1058,-5.3,2880,-1.2,2021,"reg"
"1342",1342,"diallha01",1040,-21.5,2880,-7,2021,"reg"
"1343",1343,"stewais01",955,-2.6,2880,-0.2,2021,"reg"
"1344",1344,"leesa01",720,-10.4,2880,-2.1,2021,"reg"
"1345",1345,"cookty01",365,-1.2,2880,0.1,2021,"reg"
"1346",1346,"beysa01",1946,-3.2,2880,-0.8,2021,"reg"
"1347",1347,"jacksjo02",1865,7.7,2880,6.3,2021,"reg"
"1348",1348,"hayeski01",1838,-7.9,2880,-3.8,2021,"reg"
"1349",1349,"stewais01",1682,-4.8,2880,-1.6,2021,"reg"
"1350",1350,"doumbse01",867,4.5,2880,2,2021,"reg"
"1351",1351,"jacksfr01",1951,-8,2880,-4.1,2021,"reg"
"1352",1352,"okafoja01",1198,-1.8,2880,0.1,2021,"reg"
"1353",1353,"diallha01",1077,-12.3,2880,-3.9,2021,"reg"
"1354",1354,"leesa01",1042,-11.8,2880,-3.5,2021,"reg"
"1355",1355,"cookty01",934,-2.9,2880,-0.3,2021,"reg"
"1356",1356,"grantje01",2060,-1.5,2880,0.4,2021,"reg"
"1357",1357,"josepco01",1782,1.1,2880,1.9,2021,"reg"
"1358",1358,"plumlma01",1736,14.2,2880,9.8,2021,"reg"
"1359",1359,"jacksjo02",1639,-9.9,2880,-4.5,2021,"reg"
"1360",1360,"beysa01",1607,-8.8,2880,-3.8,2021,"reg"
"1361",1361,"ellinwa01",1240,7.8,2880,4.2,2021,"reg"
"1362",1362,"diallha01",1235,-10,2880,-3.4,2021,"reg"
"1363",1363,"stewais01",1144,5.1,2880,2.8,2021,"reg"
"1364",1364,"hayeski01",1098,-15.7,2880,-5.2,2021,"reg"
"1365",1365,"jacksfr01",859,3.4,2880,1.6,2021,"reg"
"1366",1366,"grantje01",1656,0.3,2880,1.3,2021,"reg"
"1367",1367,"beysa01",1430,8.5,2880,5.2,2021,"reg"
"1368",1368,"ellinwa01",1358,-9.2,2880,-3.4,2021,"reg"
"1369",1369,"josepco01",1327,11.9,2880,6.4,2021,"reg"
"1370",1370,"plumlma01",1255,5.4,2880,3.2,2021,"reg"
"1371",1371,"stewais01",1625,-3.9,2880,-1.1,2021,"reg"
"1372",1372,"jacksfr01",1522,5.5,2880,4,2021,"reg"
"1373",1373,"hayeski01",1392,-5.4,2880,-1.6,2021,"reg"
"1374",1374,"diallha01",1289,0.7,2880,1.2,2021,"reg"
"1375",1375,"doumbse01",1063,-1.2,2880,0.3,2021,"reg"
"1376",1376,"cookty01",161,-22.7,2880,-1.2,2021,"reg"
"1377",1377,"leesa01",161,14.4,2880,0.9,2021,"reg"
"1378",1378,"sirvyde01",161,-6.1,2880,-0.2,2021,"reg"
"1379",1379,"beysa01",2036,4,2880,4.2,2021,"reg"
"1380",1380,"hayeski01",1799,-5.8,2880,-2.4,2021,"reg"
"1381",1381,"doumbse01",1756,-7.7,2880,-3.5,2021,"reg"
"1382",1382,"stewais01",1755,6.5,2880,5.2,2021,"reg"
"1383",1383,"jacksjo02",1176,2.2,2880,1.7,2021,"reg"
"1384",1384,"diallha01",1704,-4.3,2880,-1.4,2021,"reg"
"1385",1385,"jacksfr01",1615,-3.9,2880,-1.1,2021,"reg"
"1386",1386,"okafoja01",1125,-4.8,2880,-1.1,2021,"reg"
"1387",1387,"leesa01",1081,-15.9,2880,-5.2,2021,"reg"
"1388",1388,"cookty01",353,-9.7,2880,-0.9,2021,"reg"
"1389",1389,"beysa01",2402,6.6,2880,7.2,2021,"reg"
"1390",1390,"jacksjo02",2092,-17.1,2880,-11,2021,"reg"
"1391",1391,"hayeski01",1907,-4.1,2880,-1.4,2021,"reg"
"1392",1392,"doumbse01",1629,-8.6,2880,-3.7,2021,"reg"
"1393",1393,"stewais01",1601,-7.5,2880,-3.1,2021,"reg"
"1394",1394,"jacksfr01",2045,5.1,2880,5,2021,"reg"
"1395",1395,"cookty01",1279,5.2,2880,3.2,2021,"reg"
"1396",1396,"leesa01",973,-4.8,2880,-0.9,2021,"reg"
"1397",1397,"sirvyde01",472,-16,2880,-2.3,2021,"reg"
"1398",1398,"stewais01",1893,-7.2,2880,-3.4,2021,"reg"
"1399",1399,"doumbse01",1841,-13,2880,-7,2021,"reg"
"1400",1400,"beysa01",1810,9.6,2880,7.3,2021,"reg"
